dataset,baseline_type,alpha,repeat,planned_query_start,planned_query_end,actual_query_start,actual_query_end,query_lat_min,query_lat_max,query_lon_min,query_lon_max,baseline_temporal_window_seconds,baseline_lat_window,baseline_lon_window,scaled_temporal_window_seconds,scaled_lat_window,scaled_lon_window,temporal_window_hours,lat_window_size,lon_window_size,time_clamped,lat_clamped,lon_clamped,was_clamped,unclamped_query_start,unclamped_query_end,unclamped_query_lat_min,unclamped_query_lat_max,unclamped_query_lon_min,unclamped_query_lon_max,actual_temporal_scaling_factor,true_result_size,selectivity,query_center_lat,query_center_lon,query_center_ts,center_cell_count,tree_count_touched,bucket_ids,day_count_spanned,is_intra_tree,is_cross_tree,is_intra_day,is_cross_day,requested_max_alpha,actual_max_intra_tree_alpha,intra_tree_alpha16_crossed,selection_policy
yelp,intra_tree,8,5,2020-04-20 07:45:50+00,2020-04-20 15:45:50+00,2020-04-20 07:45:50+00,2020-04-20 15:45:50+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2020-04-20 07:45:50+00,2020-04-20 15:45:50+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-20 11:45:50+00,52288,1,972,1,1,0,1,0,16,455,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,5,2020-04-20 03:45:50+00,2020-04-20 19:45:50+00,2020-04-20 03:45:50+00,2020-04-20 19:45:50+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2020-04-20 03:45:50+00,2020-04-20 19:45:50+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-20 11:45:50+00,52288,1,972,1,1,0,1,0,16,455,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,6,2010-06-24 14:51:07+00,2010-06-24 15:51:07+00,2010-06-24 14:51:07+00,2010-06-24 15:51:07+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-06-24 14:51:07+00,2010-06-24 15:51:07+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-06-24 15:21:07+00,52288,1,4,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,6,2010-06-24 14:21:07+00,2010-06-24 16:21:07+00,2010-06-24 14:21:07+00,2010-06-24 16:21:07+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-06-24 14:21:07+00,2010-06-24 16:21:07+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-06-24 15:21:07+00,52288,1,4,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,6,2010-06-24 13:21:07+00,2010-06-24 17:21:07+00,2010-06-24 13:21:07+00,2010-06-24 17:21:07+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-06-24 13:21:07+00,2010-06-24 17:21:07+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-06-24 15:21:07+00,52288,1,4,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,6,2010-06-24 11:21:07+00,2010-06-24 19:21:07+00,2010-06-24 11:21:07+00,2010-06-24 19:21:07+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-06-24 11:21:07+00,2010-06-24 19:21:07+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2010-06-24 15:21:07+00,52288,1,4,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,6,2010-06-24 07:21:07+00,2010-06-24 23:21:07+00,2010-06-24 07:21:07+00,2010-06-24 23:21:07+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-06-24 07:21:07+00,2010-06-24 23:21:07+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,3,0.0000060000,39.87307400,-75.24324888,2010-06-24 15:21:07+00,52288,1,4,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,7,2020-04-01 17:48:09+00,2020-04-01 18:48:09+00,2020-04-01 17:48:09+00,2020-04-01 18:48:09+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2020-04-01 17:48:09+00,2020-04-01 18:48:09+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-01 18:18:09+00,52288,1,971,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,7,2020-04-01 17:18:09+00,2020-04-01 19:18:09+00,2020-04-01 17:18:09+00,2020-04-01 19:18:09+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2020-04-01 17:18:09+00,2020-04-01 19:18:09+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-01 18:18:09+00,52288,1,971,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,7,2020-04-01 16:18:09+00,2020-04-01 20:18:09+00,2020-04-01 16:18:09+00,2020-04-01 20:18:09+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2020-04-01 16:18:09+00,2020-04-01 20:18:09+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-01 18:18:09+00,52288,1,971,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,7,2020-04-01 14:18:09+00,2020-04-01 22:18:09+00,2020-04-01 14:18:09+00,2020-04-01 22:18:09+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2020-04-01 14:18:09+00,2020-04-01 22:18:09+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-01 18:18:09+00,52288,1,971,1,1,0,1,0,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,7,2020-04-01 10:18:09+00,2020-04-02 02:18:09+00,2020-04-01 10:18:09+00,2020-04-02 02:18:09+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2020-04-01 10:18:09+00,2020-04-02 02:18:09+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-01 18:18:09+00,52288,1,971,2,1,0,0,1,16,441,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,8,2010-08-01 18:07:35+00,2010-08-01 19:07:35+00,2010-08-01 18:07:35+00,2010-08-01 19:07:35+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-08-01 18:07:35+00,2010-08-01 19:07:35+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-01 18:37:35+00,52288,1,7,1,1,0,1,0,16,289,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,8,2010-08-01 17:37:35+00,2010-08-01 19:37:35+00,2010-08-01 17:37:35+00,2010-08-01 19:37:35+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-08-01 17:37:35+00,2010-08-01 19:37:35+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-01 18:37:35+00,52288,1,7,1,1,0,1,0,16,289,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,8,2010-08-01 16:37:35+00,2010-08-01 20:37:35+00,2010-08-01 16:37:35+00,2010-08-01 20:37:35+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-08-01 16:37:35+00,2010-08-01 20:37:35+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-01 18:37:35+00,52288,1,7,1,1,0,1,0,16,289,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,8,2010-08-01 14:37:35+00,2010-08-01 22:37:35+00,2010-08-01 14:37:35+00,2010-08-01 22:37:35+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-08-01 14:37:35+00,2010-08-01 22:37:35+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,2,0.0000040000,39.87307400,-75.24324888,2010-08-01 18:37:35+00,52288,1,7,1,1,0,1,0,16,289,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,8,2010-08-01 10:37:35+00,2010-08-02 02:37:35+00,2010-08-01 10:37:35+00,2010-08-02 02:37:35+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-08-01 10:37:35+00,2010-08-02 02:37:35+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,3,0.0000060000,39.87307400,-75.24324888,2010-08-01 18:37:35+00,52288,1,7,2,1,0,0,1,16,289,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,9,2010-07-09 22:40:47+00,2010-07-09 23:40:47+00,2010-07-09 22:40:47+00,2010-07-09 23:40:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-07-09 22:40:47+00,2010-07-09 23:40:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-07-09 23:10:47+00,52288,1,5,1,1,0,1,0,16,281,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,9,2010-07-09 22:10:47+00,2010-07-10 00:10:47+00,2010-07-09 22:10:47+00,2010-07-10 00:10:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-07-09 22:10:47+00,2010-07-10 00:10:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-07-09 23:10:47+00,52288,1,5,2,1,0,0,1,16,281,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,9,2010-07-09 21:10:47+00,2010-07-10 01:10:47+00,2010-07-09 21:10:47+00,2010-07-10 01:10:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-07-09 21:10:47+00,2010-07-10 01:10:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,2,0.0000040000,39.87307400,-75.24324888,2010-07-09 23:10:47+00,52288,1,5,2,1,0,0,1,16,281,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,9,2010-07-09 19:10:47+00,2010-07-10 03:10:47+00,2010-07-09 19:10:47+00,2010-07-10 03:10:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-07-09 19:10:47+00,2010-07-10 03:10:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,3,0.0000060000,39.87307400,-75.24324888,2010-07-09 23:10:47+00,52288,1,5,2,1,0,0,1,16,281,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,9,2010-07-09 15:10:47+00,2010-07-10 07:10:47+00,2010-07-09 15:10:47+00,2010-07-10 07:10:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-07-09 15:10:47+00,2010-07-10 07:10:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,3,0.0000060000,39.87307400,-75.24324888,2010-07-09 23:10:47+00,52288,1,5,2,1,0,0,1,16,281,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,10,2010-08-13 01:42:04+00,2010-08-13 02:42:04+00,2010-08-13 01:42:04+00,2010-08-13 02:42:04+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-08-13 01:42:04+00,2010-08-13 02:42:04+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-13 02:12:04+00,52288,1,8,1,1,0,1,0,16,252,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,10,2010-08-13 01:12:04+00,2010-08-13 03:12:04+00,2010-08-13 01:12:04+00,2010-08-13 03:12:04+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-08-13 01:12:04+00,2010-08-13 03:12:04+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-13 02:12:04+00,52288,1,8,1,1,0,1,0,16,252,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,10,2010-08-13 00:12:04+00,2010-08-13 04:12:04+00,2010-08-13 00:12:04+00,2010-08-13 04:12:04+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-08-13 00:12:04+00,2010-08-13 04:12:04+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-08-13 02:12:04+00,52288,1,8,1,1,0,1,0,16,252,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,10,2010-08-12 22:12:04+00,2010-08-13 06:12:04+00,2010-08-12 22:12:04+00,2010-08-13 06:12:04+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-08-12 22:12:04+00,2010-08-13 06:12:04+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,2,0.0000040000,39.87307400,-75.24324888,2010-08-13 02:12:04+00,52288,1,8,2,1,0,0,1,16,252,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,10,2010-08-12 18:12:04+00,2010-08-13 10:12:04+00,2010-08-12 18:12:04+00,2010-08-13 10:12:04+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-08-12 18:12:04+00,2010-08-13 10:12:04+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,4,0.0000080000,39.87307400,-75.24324888,2010-08-13 02:12:04+00,52288,1,8,2,1,0,0,1,16,252,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,cross_tree,1,1,2011-09-08 02:00:20+00,2011-09-08 04:00:20+00,2011-09-08 02:00:20+00,2011-09-08 04:00:20+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2011-09-08 02:00:20+00,2011-09-08 04:00:20+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2011-09-08 03:00:20+00,52288,2,81;82,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,1,2011-09-08 01:00:20+00,2011-09-08 05:00:20+00,2011-09-08 01:00:20+00,2011-09-08 05:00:20+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2011-09-08 01:00:20+00,2011-09-08 05:00:20+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2011-09-08 03:00:20+00,52288,2,81;82,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,1,2011-09-07 23:00:20+00,2011-09-08 07:00:20+00,2011-09-07 23:00:20+00,2011-09-08 07:00:20+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2011-09-07 23:00:20+00,2011-09-08 07:00:20+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,4,0.0000080000,39.87307400,-75.24324888,2011-09-08 03:00:20+00,52288,2,81;82,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,1,2011-09-07 19:00:20+00,2011-09-08 11:00:20+00,2011-09-07 19:00:20+00,2011-09-08 11:00:20+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2011-09-07 19:00:20+00,2011-09-08 11:00:20+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,10,0.0000200000,39.87307400,-75.24324888,2011-09-08 03:00:20+00,52288,2,81;82,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,1,2011-09-07 11:00:20+00,2011-09-08 19:00:20+00,2011-09-07 11:00:20+00,2011-09-08 19:00:20+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2011-09-07 11:00:20+00,2011-09-08 19:00:20+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,26,0.0000520000,39.87307400,-75.24324888,2011-09-08 03:00:20+00,52288,2,81;82,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,2,2012-07-14 19:50:54+00,2012-07-14 21:50:54+00,2012-07-14 19:50:54+00,2012-07-14 21:50:54+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2012-07-14 19:50:54+00,2012-07-14 21:50:54+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,3,0.0000060000,39.87307400,-75.24324888,2012-07-14 20:50:54+00,52288,2,167;168,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,2,2012-07-14 18:50:54+00,2012-07-14 22:50:54+00,2012-07-14 18:50:54+00,2012-07-14 22:50:54+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2012-07-14 18:50:54+00,2012-07-14 22:50:54+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,4,0.0000080000,39.87307400,-75.24324888,2012-07-14 20:50:54+00,52288,2,167;168,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,2,2012-07-14 16:50:54+00,2012-07-15 00:50:54+00,2012-07-14 16:50:54+00,2012-07-15 00:50:54+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2012-07-14 16:50:54+00,2012-07-15 00:50:54+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,8,0.0000160000,39.87307400,-75.24324888,2012-07-14 20:50:54+00,52288,2,167;168,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,2,2012-07-14 12:50:54+00,2012-07-15 04:50:54+00,2012-07-14 12:50:54+00,2012-07-15 04:50:54+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2012-07-14 12:50:54+00,2012-07-15 04:50:54+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,9,0.0000180000,39.87307400,-75.24324888,2012-07-14 20:50:54+00,52288,2,167;168,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,2,2012-07-14 04:50:54+00,2012-07-15 12:50:54+00,2012-07-14 04:50:54+00,2012-07-15 12:50:54+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2012-07-14 04:50:54+00,2012-07-15 12:50:54+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,23,0.0000460000,39.87307400,-75.24324888,2012-07-14 20:50:54+00,52288,2,167;168,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,3,2021-12-23 19:49:48+00,2021-12-23 21:49:48+00,2021-12-23 19:49:48+00,2021-12-23 21:49:48+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2021-12-23 19:49:48+00,2021-12-23 21:49:48+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2021-12-23 20:49:48+00,52288,2,1054;1055,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,3,2021-12-23 18:49:48+00,2021-12-23 22:49:48+00,2021-12-23 18:49:48+00,2021-12-23 22:49:48+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2021-12-23 18:49:48+00,2021-12-23 22:49:48+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2021-12-23 20:49:48+00,52288,2,1054;1055,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,3,2021-12-23 16:49:48+00,2021-12-24 00:49:48+00,2021-12-23 16:49:48+00,2021-12-24 00:49:48+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2021-12-23 16:49:48+00,2021-12-24 00:49:48+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,2,0.0000040000,39.87307400,-75.24324888,2021-12-23 20:49:48+00,52288,2,1054;1055,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,3,2021-12-23 12:49:48+00,2021-12-24 04:49:48+00,2021-12-23 12:49:48+00,2021-12-24 04:49:48+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2021-12-23 12:49:48+00,2021-12-24 04:49:48+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,2,0.0000040000,39.87307400,-75.24324888,2021-12-23 20:49:48+00,52288,2,1054;1055,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
